sample_id,treatment,cohort,organ,model_class_raw,displayed_class_count,displayed_total_count,displayed_class_fraction,displayed_class_percent,log10_displayed_class_count_plus_1,phenotype_display
m26-006,Sucrose,POMC,Kidney,Muscle Cell,43,13155,0.003268719118206005,0.3268719118206005,1.6434526764861874,Muscle-like
m26-006,Sucrose,POMC,Kidney,Endothelial Cell,0,13155,0.0,0.0,0.0,Endothelial-like
m26-006,Sucrose,POMC,Kidney,Red blood cell,0,13155,0.0,0.0,0.0,RBC-like
m26-006,Sucrose,POMC,Kidney,Epithelial,9864,13155,0.7498289623717218,74.98289623717218,3.99409708958821,Epithelial-like
m26-006,Sucrose,POMC,Kidney,Apoptotic Body,995,13155,0.07563664006081337,7.563664006081337,2.998259338423699,Apoptotic-like
m26-006,Sucrose,POMC,Kidney,Mitotic Figures,0,13155,0.0,0.0,0.0,Mitotic-like
m26-006,Sucrose,POMC,Kidney,Minor Stromal Cell,0,13155,0.0,0.0,0.0,Minor stromal-like
m26-006,Sucrose,POMC,Spleen,Lymphocytes,1152,23099,0.04987228884367289,4.987228884367289,3.061829307294699,Lymphocyte-like
m26-006,Sucrose,POMC,Spleen,Fibroblasts,18284,23099,0.791549417723711,79.1549417723711,4.262094964674064,Fibroblast-like
m26-006,Sucrose,POMC,Spleen,Plasmocytes,2,23099,8.65838347980432e-05,0.00865838347980432,0.47712125471966244,Plasmocyte-like
m26-006,Sucrose,POMC,Spleen,Eosinophils,0,23099,0.0,0.0,0.0,Eosinophil-like
m26-006,Sucrose,POMC,Spleen,Neutrophils,14,23099,0.0006060868435863024,0.06060868435863024,1.1760912590556813,Neutrophil-like
m26-006,Sucrose,POMC,Spleen,Macrophages,3108,23099,0.13455127927615915,13.455127927615914,3.492620722043192,Macrophage-like
m26-006,Sucrose,POMC,Spleen,Muscle Cell,59,23099,0.0025542231265422745,0.25542231265422743,1.7781512503836436,Muscle-like
m26-006,Sucrose,POMC,Spleen,Endothelial Cell,16,23099,0.0006926706783843456,0.06926706783843456,1.2304489213782739,Endothelial-like
m26-006,Sucrose,POMC,Spleen,Red blood cell,0,23099,0.0,0.0,0.0,RBC-like
m26-006,Sucrose,POMC,Spleen,Epithelial,423,23099,0.018312481059786136,1.8312481059786136,2.6273658565927325,Epithelial-like
m26-006,Sucrose,POMC,Spleen,Apoptotic Body,41,23099,0.0017749686133598857,0.17749686133598858,1.6232492903979006,Apoptotic-like
m26-006,Sucrose,POMC,Spleen,Mitotic Figures,0,23099,0.0,0.0,0.0,Mitotic-like
m26-006,Sucrose,POMC,Spleen,Minor Stromal Cell,0,23099,0.0,0.0,0.0,Minor stromal-like
m26-007,Sucrose,POMC,Liver,Lymphocytes,31,3723,0.0083266183185603,0.83266183185603,1.505149978319906,Lymphocyte-like
m26-007,Sucrose,POMC,Liver,Fibroblasts,311,3723,0.0835347837765243,8.353478377652431,2.494154594018443,Fibroblast-like
m26-007,Sucrose,POMC,Liver,Plasmocytes,0,3723,0.0,0.0,0.0,Plasmocyte-like
m26-007,Sucrose,POMC,Liver,Eosinophils,0,3723,0.0,0.0,0.0,Eosinophil-like
m26-007,Sucrose,POMC,Liver,Neutrophils,10,3723,0.0026860059092130005,0.26860059092130006,1.041392685158225,Neutrophil-like
m26-007,Sucrose,POMC,Liver,Macrophages,58,3723,0.0155788342734354,1.55788342734354,1.7708520116421442,Macrophage-like
m26-007,Sucrose,POMC,Liver,Muscle Cell,41,3723,0.0110126242277733,1.10126242277733,1.6232492903979006,Muscle-like
m26-007,Sucrose,POMC,Liver,Endothelial Cell,0,3723,0.0,0.0,0.0,Endothelial-like
m26-007,Sucrose,POMC,Liver,Red blood cell,0,3723,0.0,0.0,0.0,RBC-like
m26-007,Sucrose,POMC,Liver,Epithelial,203,3723,0.054525919957023904,5.452591995702391,2.3096301674258988,Epithelial-like
m26-007,Sucrose,POMC,Liver,Apoptotic Body,3069,3723,0.8243352135374697,82.43352135374697,3.4871383754771865,Apoptotic-like
m26-007,Sucrose,POMC,Liver,Mitotic Figures,0,3723,0.0,0.0,0.0,Mitotic-like
m26-007,Sucrose,POMC,Liver,Minor Stromal Cell,0,3723,0.0,0.0,0.0,Minor stromal-like
m26-007,Sucrose,POMC,Kidney,Lymphocytes,29,12259,0.00236560894037034,0.236560894037034,1.4771212547196624,Lymphocyte-like
m26-007,Sucrose,POMC,Kidney,Fibroblasts,692,12259,0.05644832368056122,5.644832368056122,2.8407332346118066,Fibroblast-like
m26-007,Sucrose,POMC,Kidney,Plasmocytes,0,12259,0.0,0.0,0.0,Plasmocyte-like
m26-007,Sucrose,POMC,Kidney,Eosinophils,0,12259,0.0,0.0,0.0,Eosinophil-like
m26-007,Sucrose,POMC,Kidney,Neutrophils,4,12259,0.0003262908883269435,0.03262908883269435,0.6989700043360189,Neutrophil-like
m26-007,Sucrose,POMC,Kidney,Macrophages,2026,12259,0.16526633493759688,16.526633493759686,3.3068537486930087,Macrophage-like
m26-007,Sucrose,POMC,Kidney,Muscle Cell,35,12259,0.0028550452728607553,0.28550452728607556,1.5563025007672873,Muscle-like
m26-007,Sucrose,POMC,Kidney,Endothelial Cell,0,12259,0.0,0.0,0.0,Endothelial-like
m26-007,Sucrose,POMC,Kidney,Red blood cell,0,12259,0.0,0.0,0.0,RBC-like
m26-007,Sucrose,POMC,Kidney,Epithelial,8304,12259,0.6773798841667347,67.73798841667346,3.9193396367874134,Epithelial-like
m26-007,Sucrose,POMC,Kidney,Apoptotic Body,1169,12259,0.09535851211354923,9.535851211354924,3.0681858617461617,Apoptotic-like
m26-007,Sucrose,POMC,Kidney,Mitotic Figures,0,12259,0.0,0.0,0.0,Mitotic-like
m26-007,Sucrose,POMC,Kidney,Minor Stromal Cell,0,12259,0.0,0.0,0.0,Minor stromal-like
m26-007,Sucrose,POMC,Spleen,Lymphocytes,2627,35853,0.07327141382868937,7.327141382868938,3.419625360887743,Lymphocyte-like
m26-007,Sucrose,POMC,Spleen,Fibroblasts,27973,35853,0.7802136501826904,78.02136501826904,4.446754570544649,Fibroblast-like
m26-007,Sucrose,POMC,Spleen,Plasmocytes,4,35853,0.0001115666750341673,0.01115666750341673,0.6989700043360189,Plasmocyte-like
m26-007,Sucrose,POMC,Spleen,Eosinophils,0,35853,0.0,0.0,0.0,Eosinophil-like
m26-007,Sucrose,POMC,Spleen,Neutrophils,15,35853,0.00041837503137812733,0.04183750313781273,1.2041199826559248,Neutrophil-like
m26-007,Sucrose,POMC,Spleen,Macrophages,4728,35853,0.13187180989038574,13.187180989038575,3.674769314015426,Macrophage-like
m26-007,Sucrose,POMC,Spleen,Muscle Cell,89,35853,0.002482358519510222,0.2482358519510222,1.9542425094393248,Muscle-like
m26-007,Sucrose,POMC,Spleen,Endothelial Cell,27,35853,0.0007530750564806293,0.07530750564806293,1.4471580313422192,Endothelial-like
m26-007,Sucrose,POMC,Spleen,Red blood cell,0,35853,0.0,0.0,0.0,RBC-like
m26-007,Sucrose,POMC,Spleen,Epithelial,328,35853,0.009148467352801719,0.9148467352801719,2.5171958979499744,Epithelial-like
m26-007,Sucrose,POMC,Spleen,Apoptotic Body,62,35853,0.001729283463029593,0.1729283463029593,1.7993405494535817,Apoptotic-like
m26-007,Sucrose,POMC,Spleen,Mitotic Figures,0,35853,0.0,0.0,0.0,Mitotic-like
m26-007,Sucrose,POMC,Spleen,Minor Stromal Cell,0,35853,0.0,0.0,0.0,Minor stromal-like
m26-008,Allulose,POMC,Liver,Lymphocytes,48,4310,0.011136890951276101,1.1136890951276102,1.6901960800285136,Lymphocyte-like
m26-008,Allulose,POMC,Liver,Fibroblasts,305,4310,0.07076566125290024,7.076566125290023,2.48572142648158,Fibroblast-like
m26-008,Allulose,POMC,Liver,Plasmocytes,0,4310,0.0,0.0,0.0,Plasmocyte-like
m26-008,Allulose,POMC,Liver,Eosinophils,0,4310,0.0,0.0,0.0,Eosinophil-like
m26-008,Allulose,POMC,Liver,Neutrophils,15,4310,0.0034802784222737818,0.34802784222737815,1.2041199826559248,Neutrophil-like
m26-008,Allulose,POMC,Liver,Macrophages,379,4310,0.08793503480278422,8.793503480278423,2.57978359661681,Macrophage-like
m26-008,Allulose,POMC,Liver,Muscle Cell,19,4310,0.004408352668213457,0.44083526682134566,1.3010299956639813,Muscle-like
m26-008,Allulose,POMC,Liver,Endothelial Cell,0,4310,0.0,0.0,0.0,Endothelial-like
m26-008,Allulose,POMC,Liver,Red blood cell,1,4310,0.0002320185614849188,0.02320185614849188,0.3010299956639812,RBC-like
m26-008,Allulose,POMC,Liver,Epithelial,929,4310,0.21554524361948957,21.554524361948957,2.9684829485539352,Epithelial-like
m26-008,Allulose,POMC,Liver,Apoptotic Body,2614,4310,0.6064965197215777,60.64965197215777,3.417471693203293,Apoptotic-like
m26-008,Allulose,POMC,Liver,Mitotic Figures,0,4310,0.0,0.0,0.0,Mitotic-like
m26-008,Allulose,POMC,Liver,Minor Stromal Cell,0,4310,0.0,0.0,0.0,Minor stromal-like
m26-008,Allulose,POMC,Kidney,Lymphocytes,20,10322,0.001937608990505716,0.1937608990505716,1.3222192947339193,Lymphocyte-like
m26-008,Allulose,POMC,Kidney,Fibroblasts,1066,10322,0.10327455919395466,10.327455919395465,3.0281644194244697,Fibroblast-like
m26-008,Allulose,POMC,Kidney,Plasmocytes,0,10322,0.0,0.0,0.0,Plasmocyte-like
m26-008,Allulose,POMC,Kidney,Eosinophils,0,10322,0.0,0.0,0.0,Eosinophil-like
m26-008,Allulose,POMC,Kidney,Neutrophils,2,10322,0.00019376089905057158,0.019376089905057157,0.47712125471966244,Neutrophil-like
m26-008,Allulose,POMC,Kidney,Macrophages,2359,10322,0.2285409804301492,22.85409804301492,3.3729120029701067,Macrophage-like
m26-008,Allulose,POMC,Kidney,Muscle Cell,22,10322,0.0021313698895562877,0.21313698895562877,1.3617278360175928,Muscle-like
m26-008,Allulose,POMC,Kidney,Endothelial Cell,1,10322,9.688044952528579e-05,0.009688044952528578,0.3010299956639812,Endothelial-like
m26-008,Allulose,POMC,Kidney,Red blood cell,0,10322,0.0,0.0,0.0,RBC-like
m26-008,Allulose,POMC,Kidney,Epithelial,5806,10322,0.5624878899438094,56.24878899438094,3.763951826033324,Epithelial-like
m26-008,Allulose,POMC,Kidney,Apoptotic Body,1046,10322,0.10133695020344895,10.133695020344895,3.0199466816788423,Apoptotic-like
m26-008,Allulose,POMC,Kidney,Mitotic Figures,0,10322,0.0,0.0,0.0,Mitotic-like
m26-008,Allulose,POMC,Kidney,Minor Stromal Cell,0,10322,0.0,0.0,0.0,Minor stromal-like
m26-008,Allulose,POMC,Spleen,Lymphocytes,1446,22304,0.06483142037302726,6.483142037302726,3.1604685311190375,Lymphocyte-like
m26-008,Allulose,POMC,Spleen,Fibroblasts,15321,22304,0.6869171449067432,68.69171449067431,4.1853154580036565,Fibroblast-like
m26-008,Allulose,POMC,Spleen,Plasmocytes,1,22304,4.483500717360115e-05,0.004483500717360115,0.3010299956639812,Plasmocyte-like
m26-008,Allulose,POMC,Spleen,Eosinophils,0,22304,0.0,0.0,0.0,Eosinophil-like
m26-008,Allulose,POMC,Spleen,Neutrophils,6,22304,0.0002690100430416069,0.02690100430416069,0.8450980400142568,Neutrophil-like
m26-008,Allulose,POMC,Spleen,Macrophages,4703,22304,0.21085903873744619,21.08590387374462,3.6724673130680823,Macrophage-like
m26-008,Allulose,POMC,Spleen,Muscle Cell,43,22304,0.0019279053084648493,0.19279053084648493,1.6434526764861874,Muscle-like
m26-008,Allulose,POMC,Spleen,Endothelial Cell,78,22304,0.0034971305595408895,0.34971305595408897,1.8976270912904414,Endothelial-like
m26-008,Allulose,POMC,Spleen,Red blood cell,0,22304,0.0,0.0,0.0,RBC-like
m26-008,Allulose,POMC,Spleen,Epithelial,603,22304,0.02703550932568149,2.7035509325681493,2.7810369386211318,Epithelial-like
m26-008,Allulose,POMC,Spleen,Apoptotic Body,103,22304,0.004618005738880918,0.4618005738880918,2.0170333392987803,Apoptotic-like
m26-008,Allulose,POMC,Spleen,Mitotic Figures,0,22304,0.0,0.0,0.0,Mitotic-like
m26-008,Allulose,POMC,Spleen,Minor Stromal Cell,0,22304,0.0,0.0,0.0,Minor stromal-like
m26-009,Allulose,POMC,Liver,Lymphocytes,57,4015,0.014196762141967622,1.4196762141967623,1.7634279935629373,Lymphocyte-like
m26-009,Allulose,POMC,Liver,Fibroblasts,239,4015,0.05952677459526775,5.952677459526775,2.380211241711606,Fibroblast-like
m26-009,Allulose,POMC,Liver,Plasmocytes,0,4015,0.0,0.0,0.0,Plasmocyte-like
m26-009,Allulose,POMC,Liver,Eosinophils,0,4015,0.0,0.0,0.0,Eosinophil-like
m26-009,Allulose,POMC,Liver,Neutrophils,18,4015,0.00448318804483188,0.44831880448318806,1.2787536009528289,Neutrophil-like
m26-009,Allulose,POMC,Liver,Macrophages,272,4015,0.06774595267745953,6.774595267745953,2.436162647040756,Macrophage-like
m26-009,Allulose,POMC,Liver,Muscle Cell,29,4015,0.007222914072229141,0.7222914072229141,1.4771212547196624,Muscle-like
m26-009,Allulose,POMC,Liver,Endothelial Cell,0,4015,0.0,0.0,0.0,Endothelial-like
m26-009,Allulose,POMC,Liver,Red blood cell,0,4015,0.0,0.0,0.0,RBC-like
m26-009,Allulose,POMC,Liver,Epithelial,791,4015,0.19701120797011207,19.701120797011207,2.8987251815894934,Epithelial-like
m26-009,Allulose,POMC,Liver,Apoptotic Body,2609,4015,0.649813200498132,64.98132004981319,3.416640507338281,Apoptotic-like
m26-009,Allulose,POMC,Liver,Mitotic Figures,0,4015,0.0,0.0,0.0,Mitotic-like
m26-009,Allulose,POMC,Liver,Minor Stromal Cell,0,4015,0.0,0.0,0.0,Minor stromal-like
m26-009,Allulose,POMC,Kidney,Lymphocytes,46,6853,0.006712388734860645,0.6712388734860645,1.6720978579357175,Lymphocyte-like
m26-009,Allulose,POMC,Kidney,Fibroblasts,224,6853,0.03268641470888662,3.268641470888662,2.3521825181113627,Fibroblast-like
m26-009,Allulose,POMC,Kidney,Plasmocytes,2,6853,0.00029184298847220193,0.029184298847220194,0.47712125471966244,Plasmocyte-like
m26-009,Allulose,POMC,Kidney,Eosinophils,0,6853,0.0,0.0,0.0,Eosinophil-like
m26-009,Allulose,POMC,Kidney,Neutrophils,24,6853,0.0035021158616664236,0.3502115861666424,1.3979400086720377,Neutrophil-like
m26-009,Allulose,POMC,Kidney,Macrophages,323,6853,0.04713264263826061,4.713264263826061,2.510545010206612,Macrophage-like
m26-009,Allulose,POMC,Kidney,Muscle Cell,12,6853,0.0017510579308332118,0.1751057930833212,1.1139433523068367,Muscle-like
m26-009,Allulose,POMC,Kidney,Endothelial Cell,0,6853,0.0,0.0,0.0,Endothelial-like
m26-009,Allulose,POMC,Kidney,Red blood cell,0,6853,0.0,0.0,0.0,RBC-like
m26-009,Allulose,POMC,Kidney,Epithelial,3404,6853,0.4967167663796877,49.67167663796877,3.532117116248804,Epithelial-like
m26-009,Allulose,POMC,Kidney,Apoptotic Body,2818,6853,0.41120677075733253,41.120677075733255,3.4500950758716025,Apoptotic-like
m26-009,Allulose,POMC,Kidney,Mitotic Figures,0,6853,0.0,0.0,0.0,Mitotic-like
m26-009,Allulose,POMC,Kidney,Minor Stromal Cell,0,6853,0.0,0.0,0.0,Minor stromal-like
m26-009,Allulose,POMC,Spleen,Lymphocytes,1125,15465,0.07274490785645005,7.274490785645005,3.0515383905153275,Lymphocyte-like
m26-009,Allulose,POMC,Spleen,Fibroblasts,7486,15465,0.4840607824118978,48.40607824118978,3.874307833128039,Fibroblast-like
m26-009,Allulose,POMC,Spleen,Plasmocytes,5,15465,0.00032331070158422246,0.032331070158422244,0.7781512503836436,Plasmocyte-like
m26-009,Allulose,POMC,Spleen,Eosinophils,0,15465,0.0,0.0,0.0,Eosinophil-like
m26-009,Allulose,POMC,Spleen,Neutrophils,35,15465,0.0022631749110895573,0.22631749110895572,1.5563025007672873,Neutrophil-like
m26-009,Allulose,POMC,Spleen,Macrophages,1665,15465,0.10766246362754607,10.766246362754607,3.2216749970707688,Macrophage-like
m26-009,Allulose,POMC,Spleen,Muscle Cell,67,15465,0.00433236340122858,0.43323634012285805,1.8325089127062364,Muscle-like
m26-009,Allulose,POMC,Spleen,Endothelial Cell,19,15465,0.0012285806660200453,0.12285806660200453,1.3010299956639813,Endothelial-like
m26-009,Allulose,POMC,Spleen,Red blood cell,1,15465,6.466214031684449e-05,0.006466214031684449,0.3010299956639812,RBC-like
m26-009,Allulose,POMC,Spleen,Epithelial,4698,15465,0.3037827352085354,30.37827352085354,3.672005445022952,Epithelial-like
m26-009,Allulose,POMC,Spleen,Apoptotic Body,364,15465,0.023537019075331393,2.3537019075331393,2.5622928644564746,Apoptotic-like
m26-009,Allulose,POMC,Spleen,Mitotic Figures,0,15465,0.0,0.0,0.0,Mitotic-like
m26-009,Allulose,POMC,Spleen,Minor Stromal Cell,0,15465,0.0,0.0,0.0,Minor stromal-like
m26-010,Allulose,POMC,Liver,Lymphocytes,158,6874,0.02298516147803317,2.298516147803317,2.2013971243204513,Lymphocyte-like
m26-010,Allulose,POMC,Liver,Fibroblasts,240,6874,0.03491416933372127,3.4914169333721268,2.3820170425748683,Fibroblast-like
m26-010,Allulose,POMC,Liver,Plasmocytes,3,6874,0.00043642711667151585,0.043642711667151585,0.6020599913279624,Plasmocyte-like
m26-010,Allulose,POMC,Liver,Eosinophils,0,6874,0.0,0.0,0.0,Eosinophil-like
m26-010,Allulose,POMC,Liver,Neutrophils,17,6874,0.002473086994471923,0.2473086994471923,1.255272505103306,Neutrophil-like
m26-010,Allulose,POMC,Liver,Macrophages,611,6874,0.08888565609543206,8.888565609543205,2.7867514221455614,Macrophage-like
m26-010,Allulose,POMC,Liver,Muscle Cell,66,6874,0.009601396566773349,0.9601396566773348,1.8260748027008264,Muscle-like
m26-010,Allulose,POMC,Liver,Endothelial Cell,0,6874,0.0,0.0,0.0,Endothelial-like
m26-010,Allulose,POMC,Liver,Red blood cell,1,6874,0.00014547570555717196,0.014547570555717195,0.3010299956639812,RBC-like
m26-010,Allulose,POMC,Liver,Epithelial,4628,6874,0.6732615653185918,67.32615653185918,3.6654871807828107,Epithelial-like
m26-010,Allulose,POMC,Liver,Apoptotic Body,1150,6874,0.16729706139074774,16.729706139074775,3.0610753236297916,Apoptotic-like
m26-010,Allulose,POMC,Liver,Mitotic Figures,0,6874,0.0,0.0,0.0,Mitotic-like
m26-010,Allulose,POMC,Liver,Minor Stromal Cell,0,6874,0.0,0.0,0.0,Minor stromal-like
m26-010,Allulose,POMC,Kidney,Lymphocytes,11,13246,0.0008304393779254114,0.08304393779254114,1.0791812460476249,Lymphocyte-like
m26-010,Allulose,POMC,Kidney,Fibroblasts,406,13246,0.030650762494337912,3.0650762494337913,2.60959440922522,Fibroblast-like
m26-010,Allulose,POMC,Kidney,Plasmocytes,0,13246,0.0,0.0,0.0,Plasmocyte-like
m26-010,Allulose,POMC,Kidney,Eosinophils,0,13246,0.0,0.0,0.0,Eosinophil-like
m26-010,Allulose,POMC,Kidney,Neutrophils,17,13246,0.0012834063113392722,0.1283406311339272,1.255272505103306,Neutrophil-like
m26-010,Allulose,POMC,Kidney,Macrophages,504,13246,0.0380492224067643,3.8049222406764303,2.7032913781186614,Macrophage-like
m26-010,Allulose,POMC,Kidney,Muscle Cell,26,13246,0.0019628567114600634,0.19628567114600634,1.4313637641589874,Muscle-like
m26-010,Allulose,POMC,Kidney,Endothelial Cell,1,13246,7.549448890231014e-05,0.007549448890231013,0.3010299956639812,Endothelial-like
m26-010,Allulose,POMC,Kidney,Red blood cell,0,13246,0.0,0.0,0.0,RBC-like
m26-010,Allulose,POMC,Kidney,Epithelial,11860,13246,0.8953646383813981,89.53646383813981,4.0741213059062975,Epithelial-like
m26-010,Allulose,POMC,Kidney,Apoptotic Body,421,13246,0.031783179827872564,3.1783179827872563,2.625312450961674,Apoptotic-like
m26-010,Allulose,POMC,Kidney,Mitotic Figures,0,13246,0.0,0.0,0.0,Mitotic-like
m26-010,Allulose,POMC,Kidney,Minor Stromal Cell,0,13246,0.0,0.0,0.0,Minor stromal-like
m26-010,Allulose,POMC,Spleen,Lymphocytes,2432,37811,0.0643199069053979,6.431990690539791,3.3861421089308186,Lymphocyte-like
m26-010,Allulose,POMC,Spleen,Fibroblasts,30430,37811,0.8047922562217344,80.47922562217344,4.483316224042232,Fibroblast-like
m26-010,Allulose,POMC,Spleen,Plasmocytes,0,37811,0.0,0.0,0.0,Plasmocyte-like
m26-010,Allulose,POMC,Spleen,Eosinophils,0,37811,0.0,0.0,0.0,Eosinophil-like
m26-010,Allulose,POMC,Spleen,Neutrophils,2,37811,5.2894660284044324e-05,0.005289466028404432,0.47712125471966244,Neutrophil-like
m26-010,Allulose,POMC,Spleen,Macrophages,4553,37811,0.1204146941366269,12.041469413662691,3.658393026279124,Macrophage-like
m26-010,Allulose,POMC,Spleen,Muscle Cell,127,37811,0.0033588109280368148,0.3358810928036815,2.1072099696478683,Muscle-like
m26-010,Allulose,POMC,Spleen,Endothelial Cell,31,37811,0.0008198672344026871,0.08198672344026871,1.505149978319906,Endothelial-like
m26-010,Allulose,POMC,Spleen,Red blood cell,0,37811,0.0,0.0,0.0,RBC-like
m26-010,Allulose,POMC,Spleen,Epithelial,208,37811,0.00550104466954061,0.550104466954061,2.320146286111054,Epithelial-like
m26-010,Allulose,POMC,Spleen,Apoptotic Body,28,37811,0.0007405252439766206,0.07405252439766206,1.462397997898956,Apoptotic-like
m26-010,Allulose,POMC,Spleen,Mitotic Figures,0,37811,0.0,0.0,0.0,Mitotic-like
m26-010,Allulose,POMC,Spleen,Minor Stromal Cell,0,37811,0.0,0.0,0.0,Minor stromal-like
m26-011,Allulose,POMC,Liver,Lymphocytes,196,6671,0.02938090241343127,2.9380902413431267,2.294466226161593,Lymphocyte-like
m26-011,Allulose,POMC,Liver,Fibroblasts,321,6671,0.048118722830160394,4.811872283016039,2.507855871695831,Fibroblast-like
m26-011,Allulose,POMC,Liver,Plasmocytes,0,6671,0.0,0.0,0.0,Plasmocyte-like
m26-011,Allulose,POMC,Liver,Eosinophils,0,6671,0.0,0.0,0.0,Eosinophil-like
m26-011,Allulose,POMC,Liver,Neutrophils,10,6671,0.00149902563333833,0.149902563333833,1.041392685158225,Neutrophil-like
m26-011,Allulose,POMC,Liver,Macrophages,220,6671,0.03297856393344326,3.2978563933443263,2.3443922736851106,Macrophage-like
m26-011,Allulose,POMC,Liver,Muscle Cell,180,6671,0.026982461400089943,2.6982461400089943,2.2576785748691846,Muscle-like
m26-011,Allulose,POMC,Liver,Endothelial Cell,0,6671,0.0,0.0,0.0,Endothelial-like
m26-011,Allulose,POMC,Liver,Red blood cell,0,6671,0.0,0.0,0.0,RBC-like
m26-011,Allulose,POMC,Liver,Epithelial,4943,6671,0.7409683705591366,74.09683705591365,3.6940784620807596,Epithelial-like
m26-011,Allulose,POMC,Liver,Apoptotic Body,801,6671,0.12007195323040024,12.007195323040024,2.9041743682841634,Apoptotic-like
m26-011,Allulose,POMC,Liver,Mitotic Figures,0,6671,0.0,0.0,0.0,Mitotic-like
m26-011,Allulose,POMC,Liver,Minor Stromal Cell,0,6671,0.0,0.0,0.0,Minor stromal-like
m26-011,Allulose,POMC,Kidney,Lymphocytes,16,11277,0.0014188170612751618,0.1418817061275162,1.2304489213782739,Lymphocyte-like
m26-011,Allulose,POMC,Kidney,Fibroblasts,1238,11277,0.10978097011616565,10.978097011616565,3.0930713063760633,Fibroblast-like
m26-011,Allulose,POMC,Kidney,Plasmocytes,2,11277,0.00017735213265939522,0.017735213265939524,0.47712125471966244,Plasmocyte-like
m26-011,Allulose,POMC,Kidney,Eosinophils,0,11277,0.0,0.0,0.0,Eosinophil-like
m26-011,Allulose,POMC,Kidney,Neutrophils,1,11277,8.867606632969761e-05,0.008867606632969762,0.3010299956639812,Neutrophil-like
m26-011,Allulose,POMC,Kidney,Macrophages,614,11277,0.05444710472643433,5.444710472643433,2.788875115775417,Macrophage-like
m26-011,Allulose,POMC,Kidney,Muscle Cell,57,11277,0.005054535780792764,0.5054535780792765,1.7634279935629373,Muscle-like
m26-011,Allulose,POMC,Kidney,Endothelial Cell,0,11277,0.0,0.0,0.0,Endothelial-like
m26-011,Allulose,POMC,Kidney,Red blood cell,0,11277,0.0,0.0,0.0,RBC-like
m26-011,Allulose,POMC,Kidney,Epithelial,8774,11277,0.7780438059767669,77.8043805976767,3.943247125137862,Epithelial-like
m26-011,Allulose,POMC,Kidney,Apoptotic Body,575,11277,0.05098873813957613,5.098873813957613,2.760422483423212,Apoptotic-like
m26-011,Allulose,POMC,Kidney,Mitotic Figures,0,11277,0.0,0.0,0.0,Mitotic-like
m26-011,Allulose,POMC,Kidney,Minor Stromal Cell,0,11277,0.0,0.0,0.0,Minor stromal-like
m26-011,Allulose,POMC,Spleen,Lymphocytes,1210,24953,0.04849116338716788,4.8491163387167875,3.0831441431430524,Lymphocyte-like
m26-011,Allulose,POMC,Spleen,Fibroblasts,18124,24953,0.7263254919248187,72.63254919248186,4.2582780152430315,Fibroblast-like
m26-011,Allulose,POMC,Spleen,Plasmocytes,5,24953,0.0002003767082114375,0.02003767082114375,0.7781512503836436,Plasmocyte-like
m26-011,Allulose,POMC,Spleen,Eosinophils,0,24953,0.0,0.0,0.0,Eosinophil-like
m26-011,Allulose,POMC,Spleen,Neutrophils,185,24953,0.007413938203823188,0.7413938203823187,2.2695129442179165,Neutrophil-like
m26-011,Allulose,POMC,Spleen,Macrophages,4379,24953,0.17548992105157696,17.548992105157694,3.6414741105040997,Macrophage-like
m26-011,Allulose,POMC,Spleen,Muscle Cell,65,24953,0.0026048972067486877,0.26048972067486875,1.8195439355418688,Muscle-like
m26-011,Allulose,POMC,Spleen,Endothelial Cell,35,24953,0.0014026369574800625,0.14026369574800626,1.5563025007672873,Endothelial-like
m26-011,Allulose,POMC,Spleen,Red blood cell,0,24953,0.0,0.0,0.0,RBC-like
m26-011,Allulose,POMC,Spleen,Epithelial,633,24953,0.025367691259567986,2.536769125956799,2.8020892578817325,Epithelial-like
m26-011,Allulose,POMC,Spleen,Apoptotic Body,317,24953,0.012703883300605137,1.2703883300605137,2.5024271199844326,Apoptotic-like
m26-011,Allulose,POMC,Spleen,Mitotic Figures,0,24953,0.0,0.0,0.0,Mitotic-like
m26-011,Allulose,POMC,Spleen,Minor Stromal Cell,0,24953,0.0,0.0,0.0,Minor stromal-like
m26-012,Allulose,NPY,Liver,Lymphocytes,35,6976,0.005017201834862386,0.5017201834862386,1.5563025007672873,Lymphocyte-like
m26-012,Allulose,NPY,Liver,Fibroblasts,125,6976,0.017918577981651376,1.7918577981651376,2.100370545117563,Fibroblast-like
m26-012,Allulose,NPY,Liver,Plasmocytes,3,6976,0.00043004587155963305,0.04300458715596331,0.6020599913279624,Plasmocyte-like
m26-012,Allulose,NPY,Liver,Eosinophils,0,6976,0.0,0.0,0.0,Eosinophil-like
m26-012,Allulose,NPY,Liver,Neutrophils,42,6976,0.006020642201834863,0.6020642201834863,1.6334684555795866,Neutrophil-like
m26-012,Allulose,NPY,Liver,Macrophages,338,6976,0.04845183486238532,4.845183486238533,2.530199698203082,Macrophage-like
m26-012,Allulose,NPY,Liver,Muscle Cell,4,6976,0.0005733944954128441,0.05733944954128441,0.6989700043360189,Muscle-like
m26-012,Allulose,NPY,Liver,Endothelial Cell,0,6976,0.0,0.0,0.0,Endothelial-like
m26-012,Allulose,NPY,Liver,Red blood cell,0,6976,0.0,0.0,0.0,RBC-like
m26-012,Allulose,NPY,Liver,Epithelial,3825,6976,0.5483084862385321,54.830848623853214,3.582744965691277,Epithelial-like
